Resource ID,Service Name,Usage Quantity,Usage Unit,Region / Zone,CPU Utilization (%),Memory Utilization (%),Network Inbound Data (Bytes),Network Outbound Data (Bytes),Usage Start Date,Usage End Date,Cost per Quantity ($),Unrounded Cost ($),Rounded Cost ($),Total Cost (INR)
resource_597,Cloud Pub/Sub,143,Requests,europe-west1,86.94,32.44,5.68203E+11,5.68663E+11,2023-02-27 02:00:00,2023-03-04 15:00:00,0.9585,137.0655,137,11371
resource_904,Cloud Filestore,36.4546,GB,asia-east1,61.29,7.79,6.14983E+11,6.15504E+11,2023-02-27 02:00:00,2023-03-01 22:00:00,1.7946,65.42142516,65,5395
resource_166,Cloud Storage,74.6609,GB,us-central1,45.48,26.46,6.82919E+11,6.83061E+11,2023-02-27 02:00:00,2023-03-03 06:00:00,5.8507,436.8185276,437,36271
resource_279,Cloud Monitoring,12.5197,GB,us-east1,94.57,41.22,5.0329E+11,5.03685E+11,2023-02-27 02:00:00,2023-02-27 17:00:00,9.2929,116.3443201,116,9628
resource_930,Cloud Scheduler,389,Requests,europe-west1,45.06,45.39,1.88041E+11,1.88915E+11,2023-02-27 02:00:00,2023-02-27 13:00:00,9.6326,3747.0814,3747,311001
resource_390,Cloud Storage,12.4256,GB,us-east1,61.54,84.84,5.13099E+11,5.13394E+11,2023-02-27 02:00:00,2023-03-07 18:00:00,3.7274,46.31518144,46,3818
resource_359,Cloud Monitoring,52.9398,GB,us-east1,17.81,80.51,8.65092E+11,8.65574E+11,2023-02-27 02:00:00,2023-03-04 02:00:00,6.1616,326.1938717,326,27058
resource_707,Cloud Functions,639,Requests,us-east1,58.71,31.28,22217482537,23162457756,2023-02-27 02:00:00,2023-03-01 18:00:00,1.4329,915.6231,916,76028
resource_100,Cloud Filestore,65.3764,GB,asia-south1,39.65,46.7,1.16752E+11,1.17644E+11,2023-02-27 02:00:00,2023-02-27 17:00:00,5.3393,349.0642125,349,28967
resource_364,Cloud Pub/Sub,586,Requests,asia-south1,56.05,63.44,5.63591E+11,5.64316E+11,2023-02-27 03:00:00,2023-03-05 19:00:00,0.3149,184.5314,185,15355
resource_403,Cloud Functions,907,Requests,us-east1,94.3,55.68,7.8677E+11,7.87505E+11,2023-02-27 03:00:00,2023-02-28 00:00:00,3.713,3367.691,3368,279544
resource_704,Cloud Monitoring,16.2389,GB,europe-west1,98.83,67.96,5.59356E+11,5.59442E+11,2023-02-27 03:00:00,2023-02-27 19:00:00,5.0332,81.73363148,82,6806
resource_853,Cloud Dataproc,211,Hours,us-east1,53.19,85.28,2.83551E+11,2.8388E+11,2023-02-27 03:00:00,2023-03-07 22:00:00,9.5165,2007.9815,2008,166664
resource_807,Cloud Spanner,277,Hours,asia-south1,22.47,9.93,7.76908E+11,7.77841E+11,2023-02-27 03:00:00,2023-03-10 16:00:00,4.1892,1160.4084,1160,96280
resource_869,App Engine,16,Hours,europe-west1,42.83,45.91,5.71683E+11,5.71782E+11,2023-02-27 03:00:00,2023-02-27 19:00:00,8.4362,134.9792,135,11205
resource_841,Dialogflow,579,Requests,asia-east1,51.21,23.68,2.41223E+11,2.41362E+11,2023-02-27 03:00:00,2023-03-04 03:00:00,1.7394,1007.1126,1007,83581
resource_852,Cloud Filestore,74.5785,GB,us-east1,52.34,57.23,6.3833E+11,6.39243E+11,2023-02-27 04:00:00,2023-02-28 12:00:00,7.0432,525.2712912,525,43575
resource_466,Cloud Logging,59.4243,GB,asia-south1,62.12,91.31,6.53525E+11,6.53657E+11,2023-02-27 04:00:00,2023-03-07 17:00:00,5.2656,312.9045941,313,25979
resource_324,Cloud CDN,117,Requests,europe-west1,70.08,98.91,8.56928E+11,8.57399E+11,2023-02-27 04:00:00,2023-03-01 02:00:00,7.4025,866.0925,866,71878
resource_192,Artifact Registry,86.0089,GB,europe-west1,57.36,1.49,8.82002E+11,8.82756E+11,2023-02-27 04:00:00,2023-04-12 06:00:00,6.2973,541.623846,542,44986
resource_522,Cloud Logging,97.8586,GB,asia-south1,95.72,48.02,7.40298E+11,7.40834E+11,2023-02-27 04:00:00,2023-02-28 18:00:00,1.2738,124.6522847,125,10375
resource_676,Cloud SQL,210,Hours,us-east1,3.4,30.03,5.23688E+11,5.24523E+11,2023-02-27 04:00:00,2023-03-07 22:00:00,7.7636,1630.356,1630,135290
resource_149,BigQuery,413,Requests,us-west1,89.2,83.71,4.92942E+11,4.93052E+11,2023-02-27 05:00:00,2023-03-05 12:00:00,5.3761,2220.3293,2220,184260
resource_207,Cloud Storage,59.6155,GB,asia-south1,15.46,80.43,57519211651,58251949132,2023-02-27 05:00:00,2023-02-28 23:00:00,3.9588,236.0058414,236,19588
resource_59,Cloud Scheduler,548,Requests,us-west1,1.37,33.19,6.39081E+11,6.39529E+11,2023-02-27 05:00:00,2023-03-05 01:00:00,6.3519,3480.8412,3481,288923
resource_754,Cloud Armor,779,Requests,europe-west1,26.45,18.29,2.23077E+11,2.23235E+11,2023-02-27 05:00:00,2023-03-04 18:00:00,4.0938,3189.0702,3189,264687
resource_172,Cloud Dataflow,14,Hours,us-central1,62.53,16.38,2.07048E+11,2.07525E+11,2023-02-27 05:00:00,2023-02-27 19:00:00,6.732,94.248,94,7802
resource_497,Cloud Build,951,Requests,asia-south1,10.62,68.09,9.05901E+11,9.05939E+11,2023-02-27 05:00:00,2023-02-27 23:00:00,4.9961,4751.2911,4751,394333
resource_102,Cloud Spanner,116,Hours,europe-west1,39.8,36.71,40657901518,41285043483,2023-02-27 05:00:00,2023-03-04 01:00:00,7.3465,852.194,852,70716
resource_789,App Engine,20,Hours,us-east1,34.05,56.45,3.59073E+11,3.6002E+11,2023-02-27 06:00:00,2023-02-28 02:00:00,2.2687,45.374,45,3735
resource_824,BigQuery,949,Requests,us-central1,28.81,91.36,7.84263E+11,7.84922E+11,2023-02-27 06:00:00,2023-03-01 21:00:00,7.4872,7105.3528,7105,589715
resource_136,Artifact Registry,41.0758,GB,us-central1,65.82,94.67,4.5798E+11,4.58749E+11,2023-02-27 06:00:00,2023-03-05 03:00:00,9.8954,406.4614713,406,33698
resource_257,Cloud SQL,47,Hours,us-central1,43.39,15.11,9.59914E+11,9.60805E+11,2023-02-27 06:00:00,2023-03-01 05:00:00,4.5879,215.6313,216,17928
resource_117,Cloud Logging,99.9291,GB,us-central1,75.54,25.16,3.16577E+11,3.17371E+11,2023-02-27 06:00:00,2023-03-09 18:00:00,9.2128,920.6268125,921,76443
resource_290,Cloud Functions,161,Requests,europe-west1,2.85,73.95,1.11912E+11,1.12102E+11,2023-02-27 07:00:00,2023-03-14 09:00:00,5.0243,808.9123,809,67147
resource_311,Cloud Scheduler,792,Requests,us-east1,93.64,21.24,51335894007,51424885477,2023-02-27 07:00:00,2023-03-21 07:00:00,1.8982,1503.3744,1503,124749
resource_227,Cloud Filestore,15.9445,GB,us-east1,77.47,65.77,5.98557E+11,5.98902E+11,2023-02-27 07:00:00,2023-03-04 06:00:00,8.0531,128.402653,128,10624
resource_144,Cloud Dataflow,44,Hours,us-central1,96.87,74.85,18280277226,19098051084,2023-02-27 07:00:00,2023-03-01 03:00:00,7.4125,326.15,326,27058
resource_277,Cloud Logging,10.6554,GB,asia-south1,61.24,71.07,2.02002E+11,2.02934E+11,2023-02-27 07:00:00,2023-02-27 10:00:00,6.0737,64.71770298,65,5395
resource_194,Cloud Memorystore,74.9726,GB,us-east1,53.73,37.62,3.93885E+11,3.94195E+11,2023-02-27 07:00:00,2023-03-07 18:00:00,4.2259,316.8267103,317,26311
resource_504,Cloud Pub/Sub,165,Requests,us-east1,67.69,89.57,3.07024E+11,3.07037E+11,2023-02-27 07:00:00,2023-03-05 10:00:00,5.727,944.955,945,78435
resource_361,Cloud Monitoring,81.8491,GB,us-east1,16.81,0.4,6.99522E+11,6.99609E+11,2023-02-27 07:00:00,2023-02-27 08:00:00,8.1758,669.1818718,669,55527
resource_734,Cloud Pub/Sub,982,Requests,us-central1,4.65,57.56,77371700268,77623021736,2023-02-27 07:00:00,2023-03-12 10:00:00,6.3536,6239.2352,6239,517837
resource_348,Cloud Armor,164,Requests,us-west1,49.54,29.27,2.13712E+11,2.14334E+11,2023-02-27 07:00:00,2023-02-27 17:00:00,1.3426,220.1864,220,18260
resource_361,Cloud Monitoring,70.3181,GB,us-east1,56.2,77.16,5.90467E+11,5.9113E+11,2023-02-27 08:00:00,2023-03-01 01:00:00,8.6022,604.8903598,605,50215
resource_420,Cloud Functions,159,Requests,asia-east1,89.05,90.33,11722683283,12267760739,2023-02-27 08:00:00,2023-03-04 20:00:00,0.5297,84.2223,84,6972
resource_106,Cloud Storage,28.6246,GB,asia-east1,81.7,34,3.02911E+11,3.0335E+11,2023-02-27 08:00:00,2023-03-03 06:00:00,3.4506,98.77204476,99,8217
resource_280,Cloud Dataflow,20,Hours,us-east1,37.54,16.51,7.65249E+11,7.65793E+11,2023-02-27 08:00:00,2023-02-28 04:00:00,8.2801,165.602,166,13778
resource_435,Cloud Pub/Sub,126,Requests,asia-east1,11.64,65.16,4.60247E+11,4.60735E+11,2023-02-27 08:00:00,2023-02-28 04:00:00,3.7771,475.9146,476,39508
resource_193,Cloud Dataproc,15,Hours,us-west1,70.02,50.92,2.3224E+11,2.32485E+11,2023-02-27 08:00:00,2023-02-27 23:00:00,5.1872,77.808,78,6474
resource_623,App Engine,101,Hours,us-east1,94.04,73.39,9.22361E+11,9.22948E+11,2023-02-27 08:00:00,2023-03-03 13:00:00,6.2205,628.2705,628,52124
resource_251,Cloud Storage,28.6479,GB,asia-east1,65.55,40.3,1.89344E+11,1.89903E+11,2023-02-27 08:00:00,2023-03-04 05:00:00,2.6204,75.06895716,75,6225
resource_498,Cloud Monitoring,46.948,GB,us-central1,79.46,18.8,4.81531E+11,4.81536E+11,2023-02-27 09:00:00,2023-02-27 14:00:00,9.8328,461.6302944,462,38346
resource_897,Cloud Scheduler,59,Requests,us-east1,92.45,30.08,7.40398E+11,7.40415E+11,2023-02-27 09:00:00,2023-03-01 22:00:00,5.9546,351.3214,351,29133
resource_785,Cloud Functions,634,Requests,us-central1,34.28,45.74,1.71901E+11,1.72226E+11,2023-02-27 09:00:00,2023-03-02 23:00:00,0.5416,343.3744,343,28469
resource_98,Cloud Filestore,35.0552,GB,asia-south1,85.97,21.68,56274962751,56706181389,2023-02-27 09:00:00,2023-02-28 11:00:00,0.8166,28.62607632,29,2407
resource_414,Cloud Dataflow,24,Hours,us-east1,68.89,0.3,93658721022,93855561380,2023-02-27 09:00:00,2023-02-28 09:00:00,6.6166,158.7984,159,13197
resource_782,Cloud Scheduler,410,Requests,asia-east1,45.12,81.8,1.5731E+11,1.57846E+11,2023-02-27 09:00:00,2023-03-09 03:00:00,0.1065,43.665,44,3652
resource_545,Cloud Functions,744,Requests,asia-east1,82.16,46.05,5.12447E+11,5.12912E+11,2023-02-27 09:00:00,2023-03-01 21:00:00,8.2225,6117.54,6118,507794
resource_607,Cloud Scheduler,871,Requests,us-central1,7.42,57.29,3.53398E+11,3.53775E+11,2023-02-27 09:00:00,2023-03-02 18:00:00,4.7549,4141.5179,4142,343786
resource_277,Cloud Logging,24.0366,GB,asia-south1,71.24,81.38,3.83176E+11,3.83673E+11,2023-02-27 10:00:00,2023-02-28 01:00:00,3.2607,78.37614162,78,6474
resource_305,Secret Manager,361,Requests,us-west1,82.07,69.48,68180098068,68482232861,2023-02-27 10:00:00,2023-03-10 07:00:00,7.8712,2841.5032,2842,235886
resource_617,Cloud Dataproc,146,Hours,asia-east1,78.09,40.68,4.59043E+11,4.59933E+11,2023-02-27 10:00:00,2023-03-05 12:00:00,0.9329,136.2034,136,11288
resource_648,Cloud Memorystore,75.2819,GB,us-east1,99.77,6.41,1.31957E+11,1.32494E+11,2023-02-27 10:00:00,2023-03-09 06:00:00,9.0925,684.5006757,685,56855
resource_349,Cloud Filestore,51.6644,GB,asia-south1,69.75,34.19,5.333E+11,5.33867E+11,2023-02-27 10:00:00,2023-02-27 12:00:00,3.9366,203.382077,203,16849
resource_638,Cloud Functions,372,Requests,us-central1,59.99,81.28,72543516584,72840882798,2023-02-27 11:00:00,2023-03-09 16:00:00,5.2508,1953.2976,1953,162099
resource_862,Cloud Functions,999,Requests,us-west1,40.14,14.3,9.07254E+11,9.07941E+11,2023-02-27 11:00:00,2023-03-06 05:00:00,4.6593,4654.6407,4655,386365
resource_495,Cloud Tasks,325,Requests,us-central1,30.71,5.4,8.38244E+11,8.38866E+11,2023-02-27 11:00:00,2023-03-08 10:00:00,1.7757,577.1025,577,47891
resource_733,Cloud SQL,157,Hours,us-west1,24.1,36.29,2.90811E+11,2.9148E+11,2023-02-27 11:00:00,2023-03-06 00:00:00,7.3404,1152.4428,1152,95616
resource_488,Cloud Filestore,52.0828,GB,asia-east1,76.54,71.18,6.3123E+11,6.31864E+11,2023-02-27 11:00:00,2023-03-02 05:00:00,9.7406,507.3177217,507,42081
resource_489,Cloud SQL,40,Hours,us-west1,24.42,7.21,9.60913E+11,9.61807E+11,2023-02-27 11:00:00,2023-03-01 03:00:00,4.2694,170.776,171,14193
resource_128,Cloud SQL,176,Hours,us-central1,39.82,25.43,3.05016E+11,3.05816E+11,2023-02-27 12:00:00,2023-03-06 20:00:00,5.5698,980.2848,980,81340
resource_938,Compute Engine,5,Hours,asia-south1,58.01,61.59,96701612169,97688966316,2023-02-27 12:00:00,2023-02-27 17:00:00,9.9248,49.624,50,4150
resource_854,Cloud Logging,86.4105,GB,us-east1,75.24,6.58,7.13825E+11,7.14294E+11,2023-02-27 12:00:00,2023-03-18 13:00:00,8.0797,698.1709169,698,57934
resource_349,Cloud Filestore,84.0202,GB,asia-south1,48.17,15.78,6.05011E+11,6.05995E+11,2023-02-27 12:00:00,2023-02-28 09:00:00,0.9261,77.81110722,78,6474
resource_564,Cloud Run,35,Requests,us-east1,19.61,96.6,6.97892E+11,6.9852E+11,2023-02-27 12:00:00,2023-03-07 17:00:00,2.1783,76.2405,76,6308
resource_104,Cloud Build,886,Requests,us-west1,6.09,26.54,7.90603E+11,7.90615E+11,2023-02-27 12:00:00,2023-03-17 15:00:00,4.4092,3906.5512,3907,324281
resource_109,Cloud SQL,4,Hours,us-east1,72.29,12.33,1.73482E+11,1.73871E+11,2023-02-27 12:00:00,2023-02-27 16:00:00,8.0442,32.1768,32,2656
resource_875,Cloud Run,179,Requests,us-west1,27.36,83.65,9.94752E+11,9.95277E+11,2023-02-27 12:00:00,2023-03-12 10:00:00,9.7441,1744.1939,1744,144752
resource_872,App Engine,102,Hours,us-central1,80.64,7.33,1.46088E+11,1.46659E+11,2023-02-27 12:00:00,2023-03-03 18:00:00,7.5475,769.845,770,63910
resource_459,Cloud Armor,132,Requests,us-central1,33.77,84.21,6.77221E+11,6.77326E+11,2023-02-27 13:00:00,2023-02-27 14:00:00,8.0493,1062.5076,1063,88229
resource_182,Cloud Scheduler,463,Requests,asia-east1,14.08,41.22,4.52587E+11,4.52737E+11,2023-02-27 13:00:00,2023-03-06 13:00:00,3.7902,1754.8626,1755,145665
resource_30,Cloud Dataflow,102,Hours,us-east1,28.14,32.58,72779260932,73304960069,2023-02-27 13:00:00,2023-03-03 19:00:00,6.877,701.454,701,58183
resource_309,Cloud Monitoring,75.0757,GB,us-central1,79.92,36.8,2.00487E+11,2.01011E+11,2023-02-27 13:00:00,2023-02-28 01:00:00,5.788,434.5381516,435,36105
resource_967,Cloud Scheduler,137,Requests,us-east1,35.47,56.43,9.63615E+11,9.63892E+11,2023-02-27 13:00:00,2023-03-07 02:00:00,0.5952,81.5424,82,6806
resource_670,Cloud Functions,307,Requests,asia-east1,97.55,63,2.50343E+11,2.51243E+11,2023-02-27 13:00:00,2023-03-01 07:00:00,7.9211,2431.7777,2432,201856
resource_218,Cloud Armor,147,Requests,us-west1,53.61,4.63,8.34261E+11,8.34422E+11,2023-02-27 13:00:00,2023-03-02 14:00:00,3.4518,507.4146,507,42081
resource_930,Cloud Scheduler,207,Requests,europe-west1,68.74,74.45,3.52671E+11,3.53314E+11,2023-02-27 13:00:00,2023-03-07 22:00:00,6.4414,1333.3698,1333,110639
resource_528,Compute Engine,7,Hours,asia-east1,90.26,43.19,2.02656E+11,2.03198E+11,2023-02-27 13:00:00,2023-02-27 20:00:00,9.5486,66.8402,67,5561
resource_781,App Engine,177,Hours,asia-south1,62.54,42.3,8.01633E+11,8.01776E+11,2023-02-27 13:00:00,2023-03-06 22:00:00,9.9665,1764.0705,1764,146412
resource_494,Cloud Memorystore,51.8614,GB,us-east1,6.49,53.75,9.13235E+11,9.1418E+11,2023-02-27 13:00:00,2023-02-28 10:00:00,7.2836,377.737693,378,31374
resource_27,App Engine,39,Hours,us-east1,35.91,54.42,7.347E+11,7.34765E+11,2023-02-27 14:00:00,2023-03-01 05:00:00,8.7072,339.5808,340,28220
resource_819,App Engine,333,Hours,asia-east1,62.51,39.04,3.8966E+11,3.89785E+11,2023-02-27 14:00:00,2023-03-13 11:00:00,5.3055,1766.7315,1767,146661
resource_443,Cloud CDN,757,Requests,us-west1,76.54,17.53,39066574150,39957193611,2023-02-27 14:00:00,2023-03-01 21:00:00,4.2796,3239.6572,3240,268920
resource_126,Cloud Memorystore,56.1288,GB,us-central1,64.77,49.35,58836905570,59203924619,2023-02-27 14:00:00,2023-03-01 03:00:00,3.3372,187.3130314,187,15521
resource_548,Cloud Dataflow,124,Hours,us-central1,95.79,77.87,3.76424E+11,3.76427E+11,2023-02-27 14:00:00,2023-03-04 18:00:00,2.2783,282.5092,283,23489
resource_889,App Engine,52,Hours,us-central1,88.83,48.86,1.31196E+11,1.31711E+11,2023-02-27 14:00:00,2023-03-01 18:00:00,7.596,394.992,395,32785
resource_520,Cloud SQL,60,Hours,us-central1,65.6,35.57,8.65187E+11,8.65427E+11,2023-02-27 14:00:00,2023-03-02 02:00:00,0.882,52.92,53,4399
resource_219,Secret Manager,409,Requests,asia-east1,50.7,10.18,5.7721E+11,5.77765E+11,2023-02-27 14:00:00,2023-03-06 18:00:00,7.5314,3080.3426,3080,255640
resource_526,Cloud Dataflow,495,Hours,us-east1,51.81,97.32,79342840995,79401835827,2023-02-27 14:00:00,2023-03-20 05:00:00,9.5985,4751.2575,4751,394333
resource_856,Cloud Memorystore,10.0812,GB,us-central1,74.68,17.1,9.57259E+11,9.57727E+11,2023-02-27 14:00:00,2023-03-10 22:00:00,0.3216,3.24211392,3,249
resource_459,Cloud Armor,428,Requests,us-central1,31.11,98.6,7.87936E+11,7.88029E+11,2023-02-27 14:00:00,2023-03-02 19:00:00,7.3971,3165.9588,3166,262778
resource_809,Cloud Dataflow,27,Hours,us-central1,68.88,26.18,22016836426,22259937803,2023-02-27 14:00:00,2023-02-28 17:00:00,9.8869,266.9463,267,22161
resource_498,Cloud Monitoring,50.075,GB,us-central1,41.43,87.35,4.04343E+11,4.04712E+11,2023-02-27 14:00:00,2023-03-02 19:00:00,8.7046,435.882845,436,36188
resource_919,Cloud Dataflow,191,Hours,asia-south1,89.39,53.1,1.78894E+11,1.79164E+11,2023-02-27 15:00:00,2023-03-07 14:00:00,2.1761,415.6351,416,34528
resource_457,Cloud Tasks,56,Requests,europe-west1,44.44,46.46,3.94768E+11,3.94782E+11,2023-02-27 15:00:00,2023-03-05 12:00:00,0.5889,32.9784,33,2739
resource_935,Cloud Functions,798,Requests,us-west1,22.27,88.14,3.52656E+11,3.53527E+11,2023-02-27 15:00:00,2023-03-07 10:00:00,1.3856,1105.7088,1106,91798
resource_729,Cloud Storage,97.6476,GB,asia-east1,91.25,35.27,5.84936E+11,5.85073E+11,2023-02-27 15:00:00,2023-03-15 15:00:00,9.5939,936.8213096,937,77771
resource_109,Cloud SQL,220,Hours,us-east1,55.84,37.48,3.72373E+11,3.72484E+11,2023-02-27 16:00:00,2023-03-08 20:00:00,8.4023,1848.506,1849,153467
resource_971,Cloud Pub/Sub,561,Requests,us-central1,56.7,97.14,8.18862E+11,8.19096E+11,2023-02-27 16:00:00,2023-03-01 02:00:00,6.335,3553.935,3554,294982
resource_210,Cloud Spanner,34,Hours,us-west1,35.4,19.52,4.15964E+11,4.15985E+11,2023-02-27 16:00:00,2023-03-01 02:00:00,5.3863,183.1342,183,15189
resource_286,Cloud Scheduler,185,Requests,asia-south1,86.35,65.02,4.16508E+11,4.16929E+11,2023-02-27 16:00:00,2023-03-01 09:00:00,2.1737,402.1345,402,33366
resource_867,Cloud Pub/Sub,924,Requests,asia-south1,74.18,27.74,9.81654E+11,9.8188E+11,2023-02-27 16:00:00,2023-03-07 19:00:00,1.9812,1830.6288,1831,151973
resource_137,Cloud SQL,238,Hours,asia-east1,53.3,78.35,5.12861E+11,5.13357E+11,2023-02-27 16:00:00,2023-03-09 14:00:00,3.1676,753.8888,754,62582
resource_220,Cloud Dataproc,469,Hours,asia-south1,96.9,11.62,2.81618E+11,2.81984E+11,2023-02-27 16:00:00,2023-03-19 05:00:00,4.2775,2006.1475,2006,166498
resource_209,Cloud Monitoring,34.1959,GB,asia-south1,11.2,83.52,3.76922E+11,3.77197E+11,2023-02-27 16:00:00,2023-03-02 09:00:00,7.1009,242.8216663,243,20169
resource_633,Cloud Memorystore,69.3099,GB,europe-west1,98.57,67.25,3.04854E+11,3.04929E+11,2023-02-27 16:00:00,2023-03-01 21:00:00,8.5667,593.7571203,594,49302
resource_276,Secret Manager,560,Requests,asia-east1,11.23,76.8,6.82576E+11,6.83071E+11,2023-02-27 16:00:00,2023-03-03 08:00:00,4.1836,2342.816,2343,194469
resource_612,Cloud CDN,895,Requests,asia-south1,5.92,90.98,1.14334E+11,1.15159E+11,2023-02-27 17:00:00,2023-03-05 13:00:00,5.8232,5211.764,5212,432596
resource_837,Cloud Pub/Sub,405,Requests,asia-south1,5.02,19.82,3.7236E+11,3.73319E+11,2023-02-27 17:00:00,2023-03-03 07:00:00,5.1814,2098.467,2098,174134
resource_348,Cloud Armor,395,Requests,us-west1,60.38,52.28,7.89425E+11,7.89721E+11,2023-02-27 17:00:00,2023-03-16 11:00:00,6.1179,2416.5705,2417,200611
resource_938,Compute Engine,139,Hours,asia-south1,56.3,30.42,7.3202E+11,7.32766E+11,2023-02-27 17:00:00,2023-03-05 12:00:00,8.6888,1207.7432,1208,100264
resource_425,Cloud Armor,899,Requests,us-east1,75.6,87.98,4.23151E+11,4.23844E+11,2023-02-27 17:00:00,2023-02-28 17:00:00,9.7688,8782.1512,8782,728906
resource_279,Cloud Monitoring,49.5114,GB,us-east1,20.56,35.21,2.99236E+11,3.00013E+11,2023-02-27 17:00:00,2023-03-01 17:00:00,6.5006,321.8538068,322,26726
resource_668,Cloud Scheduler,374,Requests,asia-south1,4.95,52.94,71366270744,71406981161,2023-02-27 17:00:00,2023-03-07 17:00:00,2.3694,886.1556,886,73538
resource_794,Cloud Tasks,71,Requests,asia-east1,86.16,5.26,8.06605E+11,8.07241E+11,2023-02-27 17:00:00,2023-02-28 13:00:00,8.8572,628.8612,629,52207
resource_21,Cloud Tasks,30,Requests,asia-east1,57.26,31.15,9.10201E+11,9.10524E+11,2023-02-27 17:00:00,2023-03-01 13:00:00,5.9044,177.132,177,14691
resource_972,Cloud Storage,81.1703,GB,us-central1,2.57,81.66,3.10046E+11,3.10207E+11,2023-02-27 17:00:00,2023-03-02 04:00:00,9.0993,738.5929108,739,61337
resource_68,Cloud Tasks,242,Requests,europe-west1,90.62,61.53,2.12538E+11,2.13497E+11,2023-02-27 17:00:00,2023-03-04 12:00:00,8.263,1999.646,2000,166000
resource_202,Cloud Build,977,Requests,europe-west1,65.51,29.83,4.68733E+11,4.69628E+11,2023-02-27 17:00:00,2023-03-01 04:00:00,2.3733,2318.7141,2319,192477
resource_100,Cloud Filestore,98.6098,GB,asia-south1,25.52,95.98,6.95821E+11,6.96554E+11,2023-02-27 17:00:00,2023-03-08 03:00:00,1.776,175.1310048,175,14525
resource_123,App Engine,5,Hours,asia-east1,23.91,27.08,37447377652,37637824097,2023-02-27 17:00:00,2023-02-27 22:00:00,8.597,42.985,43,3569
resource_558,Artifact Registry,28.7763,GB,asia-east1,76.29,6.72,5.90903E+11,5.91047E+11,2023-02-27 18:00:00,2023-04-06 13:00:00,3.2467,93.42801321,93,7719
resource_249,Cloud Filestore,14.3671,GB,us-central1,99.89,23.74,73257391158,74083686962,2023-02-27 18:00:00,2023-03-04 10:00:00,2.6221,37.67197291,38,3154
resource_448,App Engine,169,Hours,europe-west1,62.78,86.7,20310280571,20630048870,2023-02-27 18:00:00,2023-03-06 19:00:00,9.6375,1628.7375,1629,135207
resource_961,Cloud Storage,51.9974,GB,asia-east1,79.74,39.83,7.14402E+11,7.14692E+11,2023-02-27 18:00:00,2023-03-04 01:00:00,3.4274,178.2158888,178,14774
resource_642,Cloud CDN,209,Requests,europe-west1,24.76,65.19,4.41834E+11,4.42085E+11,2023-02-27 18:00:00,2023-02-28 03:00:00,5.7041,1192.1569,1192,98936
resource_709,Secret Manager,875,Requests,us-west1,5.83,0.19,8.13696E+11,8.13871E+11,2023-02-27 18:00:00,2023-03-03 19:00:00,4.4658,3907.575,3908,324364
resource_99,Cloud Build,332,Requests,us-west1,71.46,44.28,2.32764E+11,2.33562E+11,2023-02-27 18:00:00,2023-02-28 03:00:00,5.74,1905.68,1906,158198
resource_917,BigQuery,274,Requests,asia-east1,90.7,78.3,5.3331E+11,5.3401E+11,2023-02-27 18:00:00,2023-02-28 12:00:00,7.5696,2074.0704,2074,172142
resource_388,Cloud Run,507,Requests,us-central1,92.6,26.2,4.98696E+11,4.98871E+11,2023-02-27 18:00:00,2023-03-11 19:00:00,1.1894,603.0258,603,50049
resource_88,Cloud Run,393,Requests,asia-east1,33.93,99.18,4.04593E+11,4.04751E+11,2023-02-27 18:00:00,2023-03-23 09:00:00,9.036,3551.148,3551,294733
resource_691,Artifact Registry,62.3636,GB,asia-east1,90.04,47.21,9.65563E+11,9.65731E+11,2023-02-27 18:00:00,2023-03-02 21:00:00,6.6489,414.64934,415,34445
resource_869,App Engine,357,Hours,europe-west1,3.12,82.88,1.9051E+11,1.90835E+11,2023-02-27 19:00:00,2023-03-14 16:00:00,7.4381,2655.4017,2655,220365
